entity_id,source,preferred_name,given_name,surname,origin_name,variant_names,birth_year,death_year,activity_start,activity_end,mention_start,mention_end,places,gnd_id,wikidata_id
https://data.hisqu.de/erfurt/person/58,erfurt,Johannes Baumgarte,Johannes,Baumgarte,de Sangerhusen,[],,,,,1445,1445,['de Sangerhusen'],,
https://data.hisqu.de/erfurt/person/59,erfurt,Georgius Leissingerde,Georgius,Leissingerde,Eystet,[],,,,,1445,1445,['Eystet'],,
https://data.hisqu.de/erfurt/person/60,erfurt,Gregorius Dentis,Gregorius,Dentis,deeßnig,[],,,,,1445,1445,['deeßnig'],,
https://data.hisqu.de/erfurt/person/61,erfurt,Conradus Eckerich,Conradus,Eckerich,de Sma kaldia,[],,,,,1445,1445,['de Sma kaldia'],,
https://data.hisqu.de/erfurt/person/62,erfurt,Johannes Kune,Johannes,Kune,de Laupbach,[],,,,,1445,1445,['de Laupbach'],,
https://data.hisqu.de/erfurt/person/63,erfurt,Caspar Kreyenborg,Caspar,Kreyenborg,,[],,,,,1445,1445,[],,
https://data.hisqu.de/erfurt/person/64,erfurt,Jacobus Grell,Jacobus,Grell,de Lorch,[],,,,,1445,1445,['de Lorch'],,
https://data.hisqu.de/erfurt/person/65,erfurt,Johannes Schade,Johannes,Schade,Erffordensis,[],,,,,1445,1445,['Erffordensis'],,
https://data.hisqu.de/erfurt/person/66,erfurt,Conradus Rynner,Conradus,Rynner,Erffordensis,[],,,,,1445,1445,['Erffordensis'],,
https://data.hisqu.de/erfurt/person/67,erfurt,Erwinus Institoris,Erwinus,Institoris,de Lieh,[],,,,,1445,1445,['de Lieh'],,
https://data.hisqu.de/erfurt/person/68,erfurt,Johannes Waltheri,Johannes,Waltheri,de Metis,[],,,,,1445,1445,['de Metis'],,
https://data.hisqu.de/erfurt/person/69,erfurt,Petrus Strouff,Petrus,Strouff,de Langsberg,[],,,,,1445,1445,['de Langsberg'],,
https://data.hisqu.de/erfurt/person/70,erfurt,Johannes Lammesside,Johannes,Lammesside,de Lubek,[],,,,,1445,1445,['de Lubek'],,
https://data.hisqu.de/erfurt/person/71,erfurt,Johannes Leberlin,Johannes,Leberlin,de Sollotren,[],,,,,1445,1445,['de Sollotren'],,
https://data.hisqu.de/erfurt/person/72,erfurt,Johannes Saune,Johannes,Saune,de HiIdensheym,[],,,,,1445,1445,['de HiIdensheym'],,
https://data.hisqu.de/erfurt/person/73,erfurt,Hermannus Eczem,Hermannus,Eczem,,[],,,,,1445,1445,[],,
https://data.hisqu.de/erfurt/person/74,erfurt,Johannes Grasse,Johannes,Grasse,de Fankel,[],,,,,1445,1445,['de Fankel'],,
https://data.hisqu.de/erfurt/person/75,erfurt,Hartungus Thruchzis,Hartungus,Thruchzis,,[],,,,,1445,1445,[],,
https://data.hisqu.de/erfurt/person/76,erfurt,Heinricus Truchzis,Heinricus,Truchzis,,[],,,,,1445,1445,[],,
https://data.hisqu.de/erfurt/person/77,erfurt,Daniel Grubener,Daniel,Grubener,de Gota,[],,,,,1445,1445,['de Gota'],,
https://data.hisqu.de/erfurt/person/78,erfurt,Nicolaus Luterßdorffer,Nicolaus,Luterßdorffer,de Herbipoli,[],,,,,1445,1445,['de Herbipoli'],,
https://data.hisqu.de/erfurt/person/79,erfurt,Bernhardus Wiltiug,Bernhardus,Wiltiug,de Bochuldia,[],,,,,1445,1445,['de Bochuldia'],,
https://data.hisqu.de/erfurt/person/80,erfurt,Swederus de Oferhage,Swederus,de Oferhage,de Castra,[],,,,,1445,1445,['de Castra'],,
https://data.hisqu.de/erfurt/person/81,erfurt,Johannes Scherwig,Johannes,Scherwig,de Gandern,[],,,,,1445,1445,['de Gandern'],,
https://data.hisqu.de/erfurt/person/82,erfurt,Wendelinus de Werde,Wendelinus,de Werde,de Argentina,[],,,,,1445,1445,['de Argentina'],,
https://data.hisqu.de/erfurt/person/83,erfurt,Michahel de Ossensteyn,Michahel,de Ossensteyn,de Argentina,[],,,,,1445,1445,['de Argentina'],,
https://data.hisqu.de/erfurt/person/84,erfurt,Jodocus Textoris,Jodocus,Textoris,de Argentina,[],,,,,1445,1445,['de Argentina'],,
https://data.hisqu.de/erfurt/person/85,erfurt,Heinricus Fobbe,Heinricus,Fobbe,de Berka,[],,,,,1445,1445,['de Berka'],,
https://data.hisqu.de/erfurt/person/86,erfurt,Adam de Leye,Adam,de Leye,de Leye,[],,,,,1445,1445,['de Leye'],,
https://data.hisqu.de/erfurt/person/87,erfurt,Georgius de Leye,Georgius,de Leye,de Leye,[],,,,,1445,1445,['de Leye'],,
https://data.hisqu.de/erfurt/person/88,erfurt,Gotschalkus Schutte,Gotschalkus,Schutte,de Lifonia,[],,,,,1445,1445,['de Lifonia'],,
https://data.hisqu.de/erfurt/person/89,erfurt,Johannes Hartikun,Johannes,Hartikun,de Finlandia,[],,,,,1445,1445,['de Finlandia'],,
https://data.hisqu.de/erfurt/person/90,erfurt,Johannes Strack,Johannes,Strack,de Bacherach,[],,,,,1445,1445,['de Bacherach'],,
https://data.hisqu.de/erfurt/person/91,erfurt,Bernhardus de Bolßfardia,Bernhardus,de Bolßfardia,de Bolßfardia,[],,,,,1445,1445,['de Bolßfardia'],,
https://data.hisqu.de/erfurt/person/92,erfurt,Johannes Lupi,Johannes,Lupi,de Argentina,[],,,,,1445,1445,['de Argentina'],,
https://data.hisqu.de/erfurt/person/93,erfurt,Johannes Dachsberch,Johannes,Dachsberch,de Argentina,[],,,,,1445,1445,['de Argentina'],,
https://data.hisqu.de/erfurt/person/94,erfurt,Johannes Starczeller,Johannes,Starczeller,de Landeßhut,[],,,,,1445,1445,['de Landeßhut'],,
https://data.hisqu.de/erfurt/person/95,erfurt,Hermannus Hurno,Hermannus,Hurno,de Bilfeldia,[],,,,,1445,1445,['de Bilfeldia'],,
https://data.hisqu.de/erfurt/person/96,erfurt,Ulricus Cesaris,Ulricus,Cesaris,,[],,,,,1445,1445,[],,
https://data.hisqu.de/erfurt/person/97,erfurt,Hermannus Cellerarii,Hermannus,Cellerarii,de Eppensteyn,[],,,,,1445,1445,['de Eppensteyn'],,
https://data.hisqu.de/erfurt/person/98,erfurt,Iohanues Stich,Iohanues,Stich,de Eschenbach,[],,,,,1445,1445,['de Eschenbach'],,
https://data.hisqu.de/erfurt/person/99,erfurt,Thomas Laugh,Thomas,Laugh,de Ripia,[],,,,,1445,1445,['de Ripia'],,
https://data.hisqu.de/erfurt/person/100,erfurt,Heinricus Knabe,Heinricus,Knabe,de Montebuer,[],,,,,1445,1445,['de Montebuer'],,
https://data.hisqu.de/erfurt/person/101,erfurt,Sebastianus Rost,Sebastianus,Rost,de Stalberg,[],,,,,1445,1445,['de Stalberg'],,
https://data.hisqu.de/erfurt/person/102,erfurt,Johanues Herczer,Johanues,Herczer,Erffordensis,[],,,,,1445,1445,['Erffordensis'],,
https://data.hisqu.de/erfurt/person/103,erfurt,Thilmanus Saxo,Thilmanus,Saxo,de Hildensheym,[],,,,,1445,1445,['de Hildensheym'],,
https://data.hisqu.de/erfurt/person/104,erfurt,Cristianus Krieg,Cristianus,Krieg,,[],,,,,1445,1445,[],,
https://data.hisqu.de/erfurt/person/105,erfurt,Nicolaus Arner,Nicolaus,Arner,,[],,,,,1445,1445,[],,
https://data.hisqu.de/erfurt/person/106,erfurt,Petrus Johannis,Petrus,Johannis,Binquet,[],,,,,1445,1445,['Binquet'],,
https://data.hisqu.de/erfurt/person/107,erfurt,Petrus Rasoris,Petrus,Rasoris,de Diecz,[],,,,,1445,1445,['de Diecz'],,
https://data.hisqu.de/erfurt/person/108,erfurt,Heinricus Dreßler,Heinricus,Dreßler,Erffordensis,[],,,,,1445,1445,['Erffordensis'],,
https://data.hisqu.de/erfurt/person/109,erfurt,Heinricus Sam,Heinricus,Sam,de Koburg,[],,,,,1445,1445,['de Koburg'],,
https://data.hisqu.de/erfurt/person/110,erfurt,Johannes Schimph,Johannes,Schimph,de Staffelsteyn,[],,,,,1445,1445,['de Staffelsteyn'],,
https://data.hisqu.de/erfurt/person/111,erfurt,Erasmus de Konigishofcn,Erasmus,de Konigishofcn,de Konigishofcn,[],,,,,1445,1445,['de Konigishofcn'],,
https://data.hisqu.de/erfurt/person/112,erfurt,Reynherus Kauffman,Reynherus,Kauffman,,[],,,,,1445,1445,[],,
https://data.hisqu.de/erfurt/person/113,erfurt,Iohanues Hertwin,Iohanues,Hertwin,deopardia ant,[],,,,,1445,1445,['deopardia ant'],,
https://data.hisqu.de/erfurt/person/114,erfurt,Conradus Michahelis,Conradus,Michahelis,de Butzbach,[],,,,,1445,1445,['de Butzbach'],,
https://data.hisqu.de/erfurt/person/115,erfurt,Johannes Heyder,Johannes,Heyder,Lukirchen,[],,,,,1445,1445,['Lukirchen'],,
https://data.hisqu.de/erfurt/person/116,erfurt,Sifridus Erkinbrecht,Sifridus,Erkinbrecht,de Dermsteyn,[],,,,,1445,1445,['de Dermsteyn'],,
https://data.hisqu.de/erfurt/person/117,erfurt,Nicolaus de Butlinga,Nicolaus,de Butlinga,de Butlinga,[],,,,,1445,1445,['de Butlinga'],,
https://data.hisqu.de/erfurt/person/118,erfurt,Johannes Kulmann,Johannes,Kulmann,de Benßheym,[],,,,,1445,1445,['de Benßheym'],,
https://data.hisqu.de/erfurt/person/119,erfurt,Johannes Blok,Johannes,Blok,de Brema,[],,,,,1445,1445,['de Brema'],,
https://data.hisqu.de/erfurt/person/120,erfurt,Michahel Attenath,Michahel,Attenath,,[],,,,,1445,1445,[],,
https://data.hisqu.de/erfurt/person/121,erfurt,Conradus Theme,Conradus,Theme,de Herßveldia,[],,,,,1445,1445,['de Herßveldia'],,
https://data.hisqu.de/erfurt/person/122,erfurt,Ludolffus Remmerdes,Ludolffus,Remmerdes,,[],,,,,1445,1445,[],,
https://data.hisqu.de/erfurt/person/123,erfurt,Cristianus Ratlose,Cristianus,Ratlose,de Wacholde,[],,,,,1445,1445,['de Wacholde'],,
https://data.hisqu.de/erfurt/person/124,erfurt,Richardus Fitmeker,Richardus,Fitmeker,de Herfordia,[],,,,,1445,1445,['de Herfordia'],,
https://data.hisqu.de/erfurt/person/125,erfurt,Herrn. Gresemunt,Herrn.,Gresemunt,de Messchede,[],,,,,1445,1445,['de Messchede'],,
https://data.hisqu.de/erfurt/person/126,erfurt,Detmarus Kleppingde,Detmarus,Kleppingde,Tremonia,[],,,,,1445,1445,['Tremonia'],,
https://data.hisqu.de/erfurt/person/127,erfurt,Detmarus Gersvort,Detmarus,Gersvort,de Tremonia,[],,,,,1445,1445,['de Tremonia'],,
https://data.hisqu.de/erfurt/person/128,erfurt,Goschalcus Becker,Goschalcus,Becker,de Monasterio,[],,,,,1445,1445,['de Monasterio'],,
https://data.hisqu.de/erfurt/person/129,erfurt,Conradus Pistoris,Conradus,Pistoris,de Liningen,[],,,,,1445,1445,['de Liningen'],,
https://data.hisqu.de/erfurt/person/130,erfurt,Georgius Flach,Georgius,Flach,de Eistaet,[],,,,,1445,1445,['de Eistaet'],,
https://data.hisqu.de/erfurt/person/131,erfurt,Johannes Gronaw,Johannes,Gronaw,de Francfordia,[],,,,,1445,1445,['de Francfordia'],,
https://data.hisqu.de/erfurt/person/132,erfurt,Petrus de Harra,Petrus,de Harra,de Lobynstein,[],,,,,1445,1445,['de Lobynstein'],,
https://data.hisqu.de/erfurt/person/133,erfurt,Paulus Hake,Paulus,Hake,de Offenburga,[],,,,,1445,1445,['de Offenburga'],,
https://data.hisqu.de/erfurt/person/134,erfurt,Johannes Scheg,Johannes,Scheg,de Offenburga,[],,,,,1445,1445,['de Offenburga'],,
https://data.hisqu.de/erfurt/person/135,erfurt,Johannes Wysch,Johannes,Wysch,de Vulda,[],,,,,1445,1445,['de Vulda'],,
https://data.hisqu.de/erfurt/person/136,erfurt,Erhardus Museler,Erhardus,Museler,de Czwickow,[],,,,,1445,1445,['de Czwickow'],,
https://data.hisqu.de/erfurt/person/137,erfurt,Petrus Echardi,Petrus,Echardi,de Nederhofen,[],,,,,1445,1445,['de Nederhofen'],,
https://data.hisqu.de/erfurt/person/138,erfurt,Panthaleon Ruperti,Panthaleon,Ruperti,de Wyntertura,[],,,,,1445,1445,['de Wyntertura'],,
https://data.hisqu.de/erfurt/person/139,erfurt,Johannes Wetzeling,Johannes,Wetzeling,de Denstede,[],,,,,1445,1445,['de Denstede'],,
https://data.hisqu.de/erfurt/person/140,erfurt,Bertoldus de Adessen,Bertoldus,de Adessen,de Adessen,[],,,,,1445,1445,['de Adessen'],,
https://data.hisqu.de/erfurt/person/141,erfurt,Urbanus Hopfenstok,Urbanus,Hopfenstok,de Nuenstat,[],,,,,1445,1445,['de Nuenstat'],,
https://data.hisqu.de/erfurt/person/142,erfurt,Gerhardus Heymbach,Gerhardus,Heymbach,de Spangenberg,[],,,,,1445,1445,['de Spangenberg'],,
https://data.hisqu.de/erfurt/person/143,erfurt,Johannes Sthefani,Johannes,Sthefani,de Alta villa,[],,,,,1445,1445,['de Alta villa'],,
https://data.hisqu.de/erfurt/person/144,erfurt,Philippus de Gernstein,Philippus,de Gernstein,de Gernstein,[],,,,,1445,1445,['de Gernstein'],,
https://data.hisqu.de/erfurt/person/145,erfurt,Petrus Lebach,Petrus,Lebach,de Walloff,[],,,,,1445,1445,['de Walloff'],,
https://data.hisqu.de/erfurt/person/146,erfurt,Johannes Monig,Johannes,Monig,de Monasterio,[],,,,,1445,1445,['de Monasterio'],,
https://data.hisqu.de/erfurt/person/147,erfurt,Nicolaus Plecz,Nicolaus,Plecz,de Loirschcrhuß,[],,,,,1445,1445,['de Loirschcrhuß'],,
https://data.hisqu.de/erfurt/person/148,erfurt,Johannes Kerfenstein,Johannes,Kerfenstein,de Michelstat,[],,,,,1445,1445,['de Michelstat'],,
https://data.hisqu.de/erfurt/person/149,erfurt,Johannes Wilde,Johannes,Wilde,de Maguncia,[],,,,,1445,1445,['de Maguncia'],,
https://data.hisqu.de/erfurt/person/150,erfurt,Emericus Fabri,Emericus,Fabri,de Digcz,[],,,,,1445,1445,['de Digcz'],,
https://data.hisqu.de/erfurt/person/151,erfurt,Dominicus de Rosental,Dominicus,de Rosental,Erfordensis,[],,,,,1445,1445,['Erfordensis'],,
https://data.hisqu.de/erfurt/person/152,erfurt,Andreas Kranichborn,Andreas,Kranichborn,de Wittzenzce,[],,,,,1445,1445,['de Wittzenzce'],,
https://data.hisqu.de/erfurt/person/153,erfurt,Johannes Meilbach,Johannes,Meilbach,de Maguncia,[],,,,,1445,1445,['de Maguncia'],,
https://data.hisqu.de/erfurt/person/154,erfurt,Hinricus Hais,Hinricus,Hais,de Langenwerde,[],,,,,1445,1445,['de Langenwerde'],,
https://data.hisqu.de/erfurt/person/155,erfurt,Johannes Laurencii,Johannes,Laurencii,de Wye,[],,,,,1445,1445,['de Wye'],,
https://data.hisqu.de/erfurt/person/156,erfurt,Cristianus Megerhuß,Cristianus,Megerhuß,de Dudcrstat,[],,,,,1445,1445,['de Dudcrstat'],,
https://data.hisqu.de/erfurt/person/157,erfurt,Fredericus de Lissen,Fredericus,de Lissen,de Lissen,[],,,,,1445,1445,['de Lissen'],,
https://data.hisqu.de/erfurt/person/158,erfurt,Baltazar Koder,Baltazar,Koder,de Ekesberge,[],,,,,1445,1445,['de Ekesberge'],,
https://data.hisqu.de/erfurt/person/159,erfurt,Melchior Koder,Melchior,Koder,de Ekesberge,[],,,,,1445,1445,['de Ekesberge'],,
https://data.hisqu.de/erfurt/person/160,erfurt,Conradus Blanke,Conradus,Blanke,de Hayna,[],,,,,1445,1445,['de Hayna'],,
https://data.hisqu.de/erfurt/person/161,erfurt,Cristianus Hermanni,Cristianus,Hermanni,deruthic,[],,,,,1445,1445,['deruthic'],,
https://data.hisqu.de/erfurt/person/162,erfurt,Johannes Gras,Johannes,Gras,de Eller,[],,,,,1445,1445,['de Eller'],,
https://data.hisqu.de/erfurt/person/163,erfurt,Nicolaus Kalve,Nicolaus,Kalve,de Tcnstede,[],,,,,1445,1445,['de Tcnstede'],,
https://data.hisqu.de/erfurt/person/164,erfurt,Johannes Sifiidi,Johannes,Sifiidi,de Eidassen,[],,,,,1445,1445,['de Eidassen'],,
https://data.hisqu.de/erfurt/person/165,erfurt,Hermannus Reymensnyder,Hermannus,Reymensnyder,de Wyczenhusen,[],,,,,1445,1445,['de Wyczenhusen'],,
https://data.hisqu.de/erfurt/person/166,erfurt,Johannes Offhusen,Johannes,Offhusen,de Hersveldia,[],,,,,1445,1445,['de Hersveldia'],,
https://data.hisqu.de/erfurt/person/167,erfurt,Mathias Friburg,Mathias,Friburg,de Sarburg,[],,,,,1445,1445,['de Sarburg'],,
https://data.hisqu.de/erfurt/person/168,erfurt,Hinricus Hossko,Hinricus,Hossko,de Grutzen,[],,,,,1445,1445,['de Grutzen'],,
https://data.hisqu.de/erfurt/person/169,erfurt,Rudolphus de Seckendorff,Rudolphus,de Seckendorff,de Seckendorff,[],,,,,1445,1445,['de Seckendorff'],,
https://data.hisqu.de/erfurt/person/170,erfurt,Johannes Titzonis,Johannes,Titzonis,de Oppenheym,[],,,,,1445,1445,['de Oppenheym'],,
https://data.hisqu.de/erfurt/person/171,erfurt,Johannes Swob,Johannes,Swob,Erfordensis,[],,,,,1445,1445,['Erfordensis'],,
https://data.hisqu.de/erfurt/person/172,erfurt,Georgius Jekelonis,Georgius,Jekelonis,de Sancto Goare,[],,,,,1445,1445,['de Sancto Goare'],,
https://data.hisqu.de/erfurt/person/173,erfurt,Conradus Battener,Conradus,Battener,de Kranach,[],,,,,1445,1445,['de Kranach'],,
https://data.hisqu.de/erfurt/person/174,erfurt,Theodericus Mendich,Theodericus,Mendich,de Andernaco,[],,,,,1445,1445,['de Andernaco'],,
https://data.hisqu.de/erfurt/person/175,erfurt,Ghevehardus Copelle,Ghevehardus,Copelle,deWerningerode,[],,,,,1445,1445,['deWerningerode'],,
https://data.hisqu.de/erfurt/person/176,erfurt,Hermannus Knorre,Hermannus,Knorre,de Kassel,[],,,,,1445,1445,['de Kassel'],,
